"","ein","fips","nteecc","filer","zfiler","name","address","city","zip5","state","ruledate","level1","level2","level3","nteefinal","cassets","ctotrev","year","address1","address_full","latitude","longitude","tract"
"286",232068885,42079,"X20","N","N","ROCK CHURCH FAITH CENTER","302 N EMPIRE CT","wilkes barre",18702,"PA",197810,"PC","O","RE","X20",NA,NA,2020,"302 N EMPIRE CT","302 N EMPIRE CT, wilkes barre, PA, 18702, USA",41.2384465465139,-75.8660273300071,"201000"
"287",232069988,42069,"B94","Y","Y","PTA PENNSYLVANIA CONGRESS","425 N WASHINGTON AVE","scranton",18503,"PA",197001,"PC","O","ED","B94",NA,NA,2020,"425 N WASHINGTON AVE","425 N WASHINGTON AVE, scranton, PA, 18503, USA",41.4113180159644,-75.6604659816532,"100200"
"288",232069994,42069,"B94","Y","Y","PTA PENNSYLVANIA CONGRESS","1111 S IRVING AVE","scranton",18505,"PA",197001,"PC","O","ED","B94",NA,NA,2020,"1111 S IRVING AVE","1111 S IRVING AVE, scranton, PA, 18505, USA",41.3910289906855,-75.6640479879752,"102700"
"289",232070006,42069,"B94","Y","N","PTA PENNSYLVANIA CONGRESS","ROUTE 6 BROOKLYN STREET","carbondale",18407,"PA",197001,"PC","O","ED","B94",21808,21808,2020,"ROUTE 6 BROOKLYN STREET","ROUTE 6 BROOKLYN STREET, carbondale, PA, 18407, USA",41.5688060138229,-75.5089990401217,"110700"
"290",232070079,42069,"B94","Y","Y","PTA PENNSYLVANIA CONGRESS","501 LINDEN ST","mayfield",18433,"PA",197001,"PC","O","ED","B94",NA,NA,2020,"501 LINDEN ST","501 LINDEN ST, mayfield, PA, 18433, USA",41.5435639962291,-75.5330100075961,"110600"
"291",232070084,42079,"B94","Y","Y","LEHMAN JACKSON ELEMENTARY PTO","PO BOX 38","lehman",18627,"PA",201409,"PC","O","ED","B94",NA,NA,2020,"PO BOX 38","PO BOX 38, lehman, PA, 18627, USA",41.3158100000001,-76.02286,"211302"
"293",232070668,42079,"P43","Y","N","DOMESTIC VIOLENCE SERVICE CENTER INC","PO BOX 2177","wilkes barre",18703,"PA",198211,"PC","O","HS","P43",1379867,1379867,2020,"PO BOX 2177","PO BOX 2177, wilkes barre, PA, 18703, USA",41.2403850000001,-75.891755,"200500"
"294",232070989,42069,"K31","Y","N","ST FRANCIS OF ASSISI KITCHEN","500 PENN AVE","scranton",18509,"PA",197809,"PC","O","HS","K31",12872690,12872690,2020,"500 PENN AVE","500 PENN AVE, scranton, PA, 18509, USA",41.4131549938643,-75.6616820281659,"100200"
"295",232072807,42079,"P51","Y","N","NATIONAL FOUNDATION FOR CREDIT COUNSELING INC","401 LAUREL ST","pittston",18640,"PA",197407,"PC","O","HS","P51",291123,291123,2020,"401 LAUREL ST","401 LAUREL ST, pittston, PA, 18640, USA",41.3215529878258,-75.7672759870846,"210400"
"296",232074296,42079,"X99","N","N","PHILADELPHIA YEARLY MEETING OF FRIENDS","14 BIRCH AVE","plains",18705,"PA",197303,"PC","O","RE","X99",NA,NA,2020,"14 BIRCH AVE","14 BIRCH AVE, plains, PA, 18705, USA",41.286526020284,-75.8380640092483,"211900"
"297",232077654,42079,"M24","Y","N","MOUNTAINTOP HOSE COMPANY NO 1","PO BOX 163","mountain top",18707,"PA",199702,"PC","O","HS","M24",1589158,1589158,2020,"PO BOX 163","PO BOX 163, mountain top, PA, 18707, USA",41.1571740000001,-75.8852780999999,"215501"
"298",232077860,42079,"S21","Y","N","LARKSVILLE COMMUNITY AMBULANCE","480 E STATE ST","larksville",18651,"PA",200011,"PC","O","PB","S21",455995,455995,2020,"480 E STATE ST","480 E STATE ST, larksville, PA, 18651, USA",41.2588161593948,-75.9340380037202,"213400"
"299",232078688,42069,"S80","N","N","INTERNATIONAL ASSOCIATION OF LIONS CLUBS","24 KENLEY ST","hughestown",18640,"PA",196912,"O","O","PB","S80",NA,NA,2020,"24 KENLEY ST","24 KENLEY ST, hughestown, PA, 18640, USA",41.3224630110536,-75.7691889888464,"210400"
"300",232083294,42069,"N50","Y","Y","HARMONY SPORTSMENS CLUB","803 GREEN TREE DR","s abingtn twp",18411,"PA",201105,"O","O","HS","N50",NA,NA,2020,"803 GREEN TREE DR","803 GREEN TREE DR, s abingtn twp, PA, 18411, USA",41.5034019814354,-75.6704370098517,"110401"
"301",232085968,42079,"X20","N","N","HOLY TRINITY RUSSIAN ORTHODOX CHURCH","401 E MAIN ST","wilkes barre",18705,"PA",197210,"PC","O","RE","X20",NA,NA,2020,"401 E MAIN ST","401 E MAIN ST, wilkes barre, PA, 18705, USA",41.2663690099802,-75.8307300116079,"201600"
"302",232087381,42069,"X21","N","N","NEW LIFE BAPTIST CHURCH OF DALEVILLE","PO BOX 73","moscow",18444,"PA",197804,"PC","O","RE","X21",NA,NA,2020,"PO BOX 73","PO BOX 73, moscow, PA, 18444, USA",41.3401951000001,-75.5225928,"111802"
"303",232088138,42069,"L50","Y","Y","HILL NEIGHBORHOOD ASSN","419 PRESCOTT AVE","scranton",18510,"PA",198006,"PC","O","HS","L50",NA,NA,2020,"419 PRESCOTT AVE","419 PRESCOTT AVE, scranton, PA, 18510, USA",41.4037479839305,-75.6494250035144,"100300"
"304",232089670,42069,"X21","N","N","TAYLOR PM CHURCH","153 S KEYSER AVE","taylor",18517,"PA",196806,"PC","O","RE","X21",NA,NA,2020,"153 S KEYSER AVE","153 S KEYSER AVE, taylor, PA, 18517, USA",41.4003469570673,-75.7184975041612,"112500"
"305",232093054,42079,"F22","Y","N","PATHWAY TO RECOVERY COUNSELING AND EDUCATIONAL SERVICES","223 W BROAD ST","hazleton",18201,"PA",197904,"PC","O","HE","F22",835665,835665,2020,"223 W BROAD ST","223 W BROAD ST, hazleton, PA, 18201, USA",40.9554079877936,-75.9776940271154,"217500"
"306",232097221,42069,"A23","N","N","IRISH CULTURAL SOCIETY","624 PROSPECT AVE","scranton",18505,"PA",197906,"PC","O","AR","A23",NA,NA,2020,"624 PROSPECT AVE","624 PROSPECT AVE, scranton, PA, 18505, USA",41.3976970042091,-75.6641400212721,"102600"
"307",232099055,42069,"I036","Y","Y","LACKAWANNA COUNTY RETIRED POLICE OFFICERS ASSN","208 N MERRIFIELD AVE","scranton",18504,"PA",197907,"O","O","HS","I0360",NA,NA,2020,"208 N MERRIFIELD AVE","208 N MERRIFIELD AVE, scranton, PA, 18504, USA",41.4217580116455,-75.6955529636217,"101800"
"308",232100786,42079,"M24","Y","Y","INTERNATIONAL ASSOCIATION OF FIRE FIGHTERS","2 E RIDGE ST","nanticoke",18634,"PA",195903,"O","O","HS","M24",NA,NA,2020,"2 E RIDGE ST","2 E RIDGE ST, nanticoke, PA, 18634, USA",41.1992154214016,-76.0014104759341,"214100"
"309",232101292,42079,"X20","N","N","CALVARY BIBLE CHURCH","410 S RIVER ST","wilkes barre",18702,"PA",196407,"PC","O","RE","X20",NA,NA,2020,"410 S RIVER ST","410 S RIVER ST, wilkes barre, PA, 18702, USA",41.2413180159597,-75.8960780109726,"200500"
"310",232103146,42079,"S80","Y","Y","INTERNATIONAL ASSOCIATION OF LIONS CLUBS","1647 MEADOW RUN RD","bear creek tw",18702,"PA",196912,"O","O","PB","S80",NA,NA,2020,"1647 MEADOW RUN RD","1647 MEADOW RUN RD, bear creek tw, PA, 18702, USA",41.203454989569,-75.7072009591885,"215300"
"311",232103553,42069,"B03","Y","Y","MID-VALLEY EDUCATION ASSOCIATION","415 VARSITY DR","throop",18512,"PA",198304,"O","O","ED","B03",NA,NA,2020,"415 VARSITY DR","415 VARSITY DR, throop, PA, 18512, USA",41.4541409916497,-75.6034729795547,"111700"
"312",232106611,42069,"P80","Y","N","DEUTSCH INSTITUTE APPLIED RESEARCH CENTER FOR HANDICAPPED","829 JEFFERSON AVE","scranton",18510,"PA",198110,"PC","O","HS","P80",119047,119047,2020,"829 JEFFERSON AVE","829 JEFFERSON AVE, scranton, PA, 18510, USA",41.4143919951349,-75.6527620068066,"100600"
"313",232109575,42079,"W61","N","N","VALLEY PRIDE FEDERAL CREDIT UNION","480 PIERCE ST STE 120","kingston",18704,"PA",0,"O","O","PB","W61",NA,NA,2020,"480 PIERCE ST STE 120","480 PIERCE ST STE 120, kingston, PA, 18704, USA",41.2580786670942,-75.8838831613682,"213100"
"314",232109773,42069,"S80","Y","Y","INTERNATIONAL ASSOCIATION OF LIONS CLUBS","PO BOX 25","jessup",18434,"PA",194012,"O","O","PB","S80",NA,NA,2020,"PO BOX 25","PO BOX 25, jessup, PA, 18434, USA",41.4738249000001,-75.568995,"111300"
"315",232110107,42079,"I036","Y","N","WYOMING VALLEY FRATERNAL ORDER OF POLICE LODGE 36 HOME ASSN","LODGE 36 200 E DIVISION ST","hanover twp",18706,"PA",198006,"O","O","HS","I0360",91606,91606,2020,"LODGE 36 200 E DIVISION ST","LODGE 36 200 E DIVISION ST, hanover twp, PA, 18706, USA",41.2270029826215,-75.9046879857335,"214600"
"316",232115742,42079,"S80","Y","Y","INTERNATIONAL ASSOCIATION OF LIONS CLUBS","PO BOX 182","sweet valley",18656,"PA",196912,"O","O","PB","S80",NA,NA,2020,"PO BOX 182","PO BOX 182, sweet valley, PA, 18656, USA",41.283555,-76.14499,"215800"
"317",232117681,42069,"S41","Y","Y","UNITED STATES JUNIOR CHAMBER OF COMMERCE","PO BOX 20132","scranton",18502,"PA",198107,"O","O","PB","S41",33966,33966,2020,"PO BOX 20132","PO BOX 20132, scranton, PA, 18502, USA",41.41015,-75.66078,"100200"
"318",232119867,42069,"W30","Y","Y","AMERICAN LEGION CHARLES B DRAKE POST 513","PO BOX 283","taylor",18517,"PA",194603,"O","O","PB","W30",NA,NA,2020,"PO BOX 283","PO BOX 283, taylor, PA, 18517, USA",41.38385,-75.715025,"112500"
"319",232120306,42079,"S80","Y","Y","KIWANIS INTERNATIONAL INC","205 LUZERNE AVE","west pittston",18643,"PA",196603,"O","O","PB","S80",NA,NA,2020,"205 LUZERNE AVE","205 LUZERNE AVE, west pittston, PA, 18643, USA",41.3288700121124,-75.7982259969219,"211000"
"320",232120396,42079,"X21","N","N","ST JOHN LUTHERAN CHURCH","9 WOOD ST","pittston",18640,"PA",194107,"PC","O","RE","X21",NA,NA,2020,"9 WOOD ST","9 WOOD ST, pittston, PA, 18640, USA",41.3271020172756,-75.7876010126377,"210800"
"321",232121732,42079,"X20","Y","Y","GLEN SUMMIT CHAPEL ASSOCIATION","364 SUNSET RD","mountain top",18707,"PA",200901,"PC","O","RE","X20",NA,NA,2020,"364 SUNSET RD","364 SUNSET RD, mountain top, PA, 18707, USA",41.1488540149987,-75.861874984513,"215501"
"322",232121873,42079,"S80","Y","Y","KIWANIS INTERNATIONAL INC","PO BOX 594","conyngham",18219,"PA",194007,"O","O","PB","S80",NA,NA,2020,"PO BOX 594","PO BOX 594, conyngham, PA, 18219, USA",40.9920492000001,-76.0600182,"216501"
"323",232126317,42079,"B70","Y","N","PITTSTON MEMORIAL LIBRARY","47 BROAD ST","pittston",18640,"PA",199808,"PC","O","ED","B70",1004195,1004195,2020,"47 BROAD ST","47 BROAD ST, pittston, PA, 18640, USA",41.3214710128128,-75.789038006118,"210800"
"324",232128471,42069,"E62","Y","N","COTTAGE HOSE AMBULANCE CORP INC","PO BOX 331","carbondale",18407,"PA",197508,"O","O","HE","E62",1212496,1212496,2020,"PO BOX 331","PO BOX 331, carbondale, PA, 18407, USA",41.57045,-75.49868,"110800"
"325",232129706,42069,"W99","Y","N","230 LACKAWANNA AVENUE INCORPORATED","425 WYOMING AVE","scranton",18503,"PA",198003,"PC","S","PB","W99",143189,143189,2020,"425 WYOMING AVE","425 WYOMING AVE, scranton, PA, 18503, USA",41.4121000056211,-75.662139009527,"100200"
"326",232132070,42079,"B94","Y","N","THE DALLAS ELEMENTARY SCHOOL PARENT TEACHER ORGANIZATION","PO BOX 2000","dallas",18612,"PA",199005,"PC","O","ED","B94",32910,32910,2020,"PO BOX 2000","PO BOX 2000, dallas, PA, 18612, USA",41.3376147000001,-75.9635705,"211201"
"327",232135660,42079,"J40","Y","Y","AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES","275 DANA ST","kingston",18704,"PA",195708,"O","O","HS","J40",NA,NA,2020,"275 DANA ST","275 DANA ST, kingston, PA, 18704, USA",41.2891449878407,-75.8810500129503,"212200"
"328",232137178,42079,"X21","Y","Y","ST MARKS LUTHERAN & ST MARKS REFORMED CHURCH CEMETERY ASSN","38 YOCUM RD","wapwallopen",18660,"PA",201305,"O","O","RE","X21",NA,NA,2020,"38 YOCUM RD","38 YOCUM RD, wapwallopen, PA, 18660, USA",41.1183179873593,-76.1102929693229,"216200"
"332",232145204,42069,"A6B","Y","Y","ARCADIA CHORALE","102 SHADY LANE RD UNIT 350","chinchilla",18410,"PA",198410,"PC","O","AR","A6B",NA,NA,2020,"102 SHADY LANE RD UNIT 350","102 SHADY LANE RD UNIT 350, chinchilla, PA, 18410, USA",41.4743201211951,-75.6837571050849,"110403"
"333",232145857,42079,"B19","Y","N","EDUCATIONAL OPPORTUNITY CENTERS OF PENNSYLVANIA","107 GATEWAY SHOPPING CTR","edwardsville",18704,"PA",198512,"PC","O","ED","B19",177705,177705,2020,"107 GATEWAY SHOPPING CTR","107 GATEWAY SHOPPING CTR, edwardsville, PA, 18704, USA",41.2571100566519,-75.902414567385,"213200"
"335",232148333,42079,"U42","N","N","AMERICAN SOCIETY OF HIGHWAY ENGINEERS","613 BALTIMORE DR STE 300","wilkes barre",18702,"PA",196704,"O","O","PB","U42",NA,NA,2020,"613 BALTIMORE DR STE 300","613 BALTIMORE DR STE 300, wilkes barre, PA, 18702, USA",41.2535990128543,-75.8036419636587,"211800"
"336",232149298,42079,"P99","Y","Y","ESTATE PLANNING COUNCIL OF NORTHEASTERN PENNSYLVANIA","46 PUBLIC SQ STE 400","wilkes barre",18701,"PA",198102,"O","O","HS","P99",NA,NA,2020,"46 PUBLIC SQ STE 400","46 PUBLIC SQ STE 400, wilkes barre, PA, 18701, USA",41.2459219858264,-75.8806650321375,"200100"
"337",232151009,42079,"X21","N","N","FIRST ASSEMBLY OF GOD","424 STANTON ST","wilkes barre",18702,"PA",196408,"PC","O","RE","X21",NA,NA,2020,"424 STANTON ST","424 STANTON ST, wilkes barre, PA, 18702, USA",41.2294020090389,-75.8867959752152,"200800"
"338",232152871,42079,"X21","N","N","ST PAUL LUTHERAN CHURCH","316 S MOUNTAIN BLVD","mountain top",18707,"PA",198804,"PC","O","RE","X21",NA,NA,2020,"316 S MOUNTAIN BLVD","316 S MOUNTAIN BLVD, mountain top, PA, 18707, USA",41.134572006359,-75.9031069911565,"215502"
"339",232155839,42069,"B03","Y","Y","AMERICAN FEDERATION OF TEACHERS","102 N BLAKELY STREET","dunmore",18512,"PA",195412,"O","O","ED","B03",1,1,2020,"102 N BLAKELY STREET","102 N BLAKELY STREET, dunmore, PA, 18512, USA",41.4219311694818,-75.6302543839833,"112000"
"340",232158774,42069,"Y50","Y","Y","SAND BANKS CEMETERY ASSOCIATION","24 JERMYN FARM RD","scott twp",18433,"PA",198509,"O","M","MO","Y50",NA,NA,2020,"24 JERMYN FARM RD","24 JERMYN FARM RD, scott twp, PA, 18433, USA",41.5546320060057,-75.5686879975575,"110202"
"341",232159147,42079,"B03","Y","Y","WYOMING VALLEY WEST EDUCATION ASSOCIATION","45 REYNOLDS ST","kingston",18704,"PA",200503,"O","O","ED","B03",NA,NA,2020,"45 REYNOLDS ST","45 REYNOLDS ST, kingston, PA, 18704, USA",41.2658199953222,-75.890272034281,"212900"
"342",232160353,42079,"X22","N","N","EXALTATION OF THE HOLY CROSS","420 MAIN RD","hanover twp",18706,"PA",194603,"PC","O","RE","X22",NA,NA,2020,"420 MAIN RD","420 MAIN RD, hanover twp, PA, 18706, USA",41.2214519834246,-75.9430310018095,"218000"
"343",232163079,42079,"Y41","N","N","WILKES BARRE KNIGHTS OF COLUMBUS HOME ASSOCIATION","PO BOX 72","wilkes barre",18703,"PA",198105,"O","M","MO","Y41",NA,NA,2020,"PO BOX 72","PO BOX 72, wilkes barre, PA, 18703, USA",41.2403850000001,-75.891755,"200500"
"344",232167269,42079,"W30","Y","Y","DISABLED AMERICAN VETERANS","257 WYOMING AVE","kingston",18704,"PA",194206,"O","O","PB","W30",NA,NA,2020,"257 WYOMING AVE","257 WYOMING AVE, kingston, PA, 18704, USA",41.2627849920014,-75.8955119810512,"213000"
"345",232169154,42079,"M24","Y","N","NUREMBERG-WESTON VOLUNTEER FIRE COMPANY","459 HAZLE ST","sugarloaf",18249,"PA",198401,"PC","O","HS","M24",585359,585359,2020,"459 HAZLE ST","459 HAZLE ST, sugarloaf, PA, 18249, USA",40.9416401835016,-76.1564269030845,"216400"
"346",232170584,42069,"A50","Y","N","ELECTRIC CITY TROLLEY MUSEUM ASSOCIATION","PO BOX 20019","scranton",18502,"PA",198201,"PC","O","AR","A50",154246,154246,2020,"PO BOX 20019","PO BOX 20019, scranton, PA, 18502, USA",41.41015,-75.66078,"100200"
"347",232170730,42069,"E91","Y","N","SERVING SENIORS INC","538 SPRUCE ST STE 408","scranton",18503,"PA",198302,"PC","O","HE","E91",216095,216095,2020,"538 SPRUCE ST STE 408","538 SPRUCE ST STE 408, scranton, PA, 18503, USA",41.4071470133062,-75.662806963391,"100200"
"348",232172251,42069,"X21","N","N","COVENANT PRESBYTERIAN CHURCH OF SCRANTON PA","816 OLIVE ST","scranton",18510,"PA",196401,"PC","O","RE","X21",NA,NA,2020,"816 OLIVE ST","816 OLIVE ST, scranton, PA, 18510, USA",41.4099169808486,-75.6548750007781,"100300"
"349",232173239,42079,"X21","N","N","FAITH ASSEMBLY OF GOD CHURCH","34 FOX MANOR RD","hazle townshp",18202,"PA",196408,"PC","O","RE","X21",NA,NA,2020,"34 FOX MANOR RD","34 FOX MANOR RD, hazle townshp, PA, 18202, USA",40.9806204014303,-76.0207081294191,"217002"
"350",232173574,42069,"B94","Y","Y","PTA PENNSYLVANIA CONGRESS","2200 PROSPECT AVE","scranton",18505,"PA",197001,"PC","O","ED","B94",NA,NA,2020,"2200 PROSPECT AVE","2200 PROSPECT AVE, scranton, PA, 18505, USA",41.3839879824705,-75.6786680387699,"102900"
"351",232175360,42069,"B03","Y","Y","RIVERSIDE EDUCATION ASSOCIATION","310 DAVIS ST","taylor",18517,"PA",198112,"O","O","ED","B03",NA,NA,2020,"310 DAVIS ST","310 DAVIS ST, taylor, PA, 18517, USA",41.3811170129949,-75.7193249630366,"112500"
"352",232181020,42069,"N63","Y","Y","LITTLE LEAGUE BASEBALL INC","829 LIONS CLUB ROAD","jefferson township",18436,"PA",198111,"PC","O","HS","N63",190256,190256,2020,"829 LIONS CLUB ROAD","829 LIONS CLUB ROAD, jefferson township, PA, 18436, USA",41.4133240149418,-75.5012969931128,"111801"
"353",232181739,42079,"X20","N","N","CHILD JESUS CHAPEL INC","104 BOSTON AVE","west pittston",18643,"PA",198111,"PC","O","RE","X20",NA,NA,2020,"104 BOSTON AVE","104 BOSTON AVE, west pittston, PA, 18643, USA",41.3230020093373,-75.8033950327911,"211000"
"354",232185817,42069,"L99","Y","N","AMOS TOWERS","525 JEFFERSON AVE","scranton",18510,"PA",198208,"PC","O","HS","L99",2885191,2885191,2020,"525 JEFFERSON AVE","525 JEFFERSON AVE, scranton, PA, 18510, USA",41.4105607306118,-75.6567397005317,"100200"
"355",232186637,42079,"X20","N","N","MARANATHA FELLOWSHIP CHURCH","CORNER OWEN & MALTBY","swoyersville",18704,"PA",198204,"PC","O","RE","X20",NA,NA,2020,"CORNER OWEN & MALTBY","CORNER OWEN & MALTBY, swoyersville, PA, 18704, USA",41.2980400311286,-75.8687999452785,"212200"
"356",232186867,42079,"N50","Y","Y","THE MOUNTAINTOP WELCOME CLUB","PO BOX 243","mountain top",18707,"PA",198209,"O","O","HS","N50",NA,NA,2020,"PO BOX 243","PO BOX 243, mountain top, PA, 18707, USA",41.1571740000001,-75.8852780999999,"215501"
"357",232187741,42069,"L20","Y","N","SCRANTON NEIGBORHOOD HOUSING","1510 N MAIN AVE","scranton",18508,"PA",198205,"PC","O","HS","L20",1564210,1564210,2020,"1510 N MAIN AVE","1510 N MAIN AVE, scranton, PA, 18508, USA",41.4327750175413,-75.6619889734602,"101300"
"358",232188159,42079,"Y41","Y","Y","FRATERNAL ORDER OF POLICE","94 W COUNTY RD","sugarloaf",18249,"PA",195210,"O","M","MO","Y41",NA,NA,2020,"94 W COUNTY RD","94 W COUNTY RD, sugarloaf, PA, 18249, USA",40.9995309966614,-76.0824539866682,"216502"
"359",232189294,42079,"N63","Y","Y","LITTLE LEAGUE BASEBALL INC","PO BOX 45","luzerne",18709,"PA",196701,"PC","O","HS","N63",NA,NA,2020,"PO BOX 45","PO BOX 45, luzerne, PA, 18709, USA",41.2847585000001,-75.8960885,"212300"
"360",232189335,42079,"N99","N","N","ST DAVIDS SOCIETY OF WYONING VALLEY","77 EAST MARKET STREET","wilkes barre",18701,"PA",198402,"PC","O","HS","N99",NA,NA,2020,"77 EAST MARKET STREET","77 EAST MARKET STREET, wilkes barre, PA, 18701, USA",41.2443699926345,-75.880412988309,"200100"
"361",232191256,42079,"F80","Y","N","UNICO NATIONAL","PO BOX 2093","wilkes barre",18703,"PA",196612,"O","O","HE","F80",232277,232277,2020,"PO BOX 2093","PO BOX 2093, wilkes barre, PA, 18703, USA",41.2403850000001,-75.891755,"200500"
"362",232192045,42069,"P20","Y","N","PENNSYLVANIANS FOR HUMAN LIFE","400 WYOMING AVENUE","scranton",18503,"PA",198208,"O","O","HS","P20",20952,20952,2020,"400 WYOMING AVENUE","400 WYOMING AVENUE, scranton, PA, 18503, USA",41.4111039840668,-75.6619179787403,"100200"
"363",232192638,42079,"M24","Y","N","DORRANCE TOWNSHIP VOLUNTEER FIRE DEPARTMENT","402 SAINT JOHNS RD","wapwallopen",18660,"PA",198402,"PC","O","HS","M24",632900,632900,2020,"402 SAINT JOHNS RD","402 SAINT JOHNS RD, wapwallopen, PA, 18660, USA",41.0901966172466,-76.0047219521756,"215504"
"364",232197348,42079,"X20","N","N","CHURCH OF THE CHILD JESUS INCORPORATED","PO BOX 812","pittston",18640,"PA",198304,"PC","O","RE","X20",NA,NA,2020,"PO BOX 812","PO BOX 812, pittston, PA, 18640, USA",41.3191801,-75.7866473,"210800"
"365",232198790,42079,"X21","N","N","FELLOWSHIP EVANGELICAL FREE CHURCH","45 HILDEBRANDT RD","dallas",18612,"PA",196504,"PC","O","RE","X21",NA,NA,2020,"45 HILDEBRANDT RD","45 HILDEBRANDT RD, dallas, PA, 18612, USA",41.3481742228582,-75.9508122232478,"211204"
"366",232199303,42069,"X20","N","N","DICKSON CITY PM CHURCH","516 JACKSON ST","dickson city",18519,"PA",196806,"PC","O","RE","X20",NA,NA,2020,"516 JACKSON ST","516 JACKSON ST, dickson city, PA, 18519, USA",41.4620394427017,-75.6227848949533,"111500"
"367",232199305,42079,"S21","Y","N","THE NESCOPECK COMMUNITY AMBULANCE ASSOCIATION INCORPORATED","PO BOX 526","nescopeck",18635,"PA",198911,"O","O","PB","S21",80755,80755,2020,"PO BOX 526","PO BOX 526, nescopeck, PA, 18635, USA",41.0510550000001,-76.21586,"216200"
"368",232202538,42079,"N60","Y","N","LAKE","PO BOX 35","huntington ml",18622,"PA",198309,"O","O","HS","N60",235512,235512,2020,"PO BOX 35","PO BOX 35, huntington ml, PA, 18622, USA",41.1979608,-76.2515701,"215900"
"369",232202816,42069,"M24","Y","Y","BLACK DIAMOND HOSE CO NO 2 OF ARCHBALD","926 ROCK ST","archbald",18403,"PA",201605,"PC","O","HS","M24",NA,NA,2020,"926 ROCK ST","926 ROCK ST, archbald, PA, 18403, USA",41.509794020797,-75.5365040039348,"111100"
"370",232203669,42069,"J40","Y","Y","AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES","703 CARMALT ST","dickson city",18519,"PA",195708,"O","O","HS","J40",NA,NA,2020,"703 CARMALT ST","703 CARMALT ST, dickson city, PA, 18519, USA",41.4607590071209,-75.6276899742091,"111600"
"371",232204024,42079,"T033","Y","N","HUNLOCK CREEK VOLUNTEER AMBULANCE ASSOCIATION INC","PO BOX 35","hunlock creek",18621,"PA",201408,"PC","O","PB","T0330",280085,280085,2020,"PO BOX 35","PO BOX 35, hunlock creek, PA, 18621, USA",41.27067,-76.07948,"211302"
"373",232204874,42079,"N99","Y","N","KEYSTONE STATE GAMES INC","PO BOX 538","mountain top",18707,"PA",198208,"PC","O","HS","N99",122248,122248,2020,"PO BOX 538","PO BOX 538, mountain top, PA, 18707, USA",41.1571740000001,-75.8852780999999,"215501"
"374",232205827,42079,"X21","N","N","EMMANUEL ASSEMBLY OF GOD","243 CHURCH RD","harveys lake",18618,"PA",196408,"PC","O","RE","X21",NA,NA,2020,"243 CHURCH RD","243 CHURCH RD, harveys lake, PA, 18618, USA",41.3529667512168,-76.0720446215672,"211304"
